id,href,title,cover_image,date_posted,page,content_type,movie_name,release_year,format,size,original_lang,quality,genres,cast,imdb_rating,season,episodes,synopsis,categories,screenshots,watch_online,scraped_at,detail_error
31780-the-body-2019-hindi-movie-480p-hdrip-300mb,https://moviedbhub.com/31780-the-body-2019-hindi-movie-480p-hdrip-300mb.html,The Body (2019) Hindi Movie 480p HDRip - [300MB],https://moviehdtv.com/uploads/posts/covers/the-body-2019-hindi-movie-480p-hdrip-300mb.webp,"February 20, 2020",0,movie,: The Body,2019,,300MB 300MB,hi,,Thriller|Mystery,"Emraan Hashmi as Ajay Puri, Sobhita Dhulipala as Maya Verma, Rishi Kapoor as Jairaj Rawal, Rukhsar Rehman as Tanya, Vedhika as Ritu, Anupam Bhattacharya as Pawan, Natašha Stanković as Special Appearance in ""Jhalak Dikhlaja Reloaded"" Song, Scarlett Mellish Wilson as Special Appearance in ""Jhalak Dikhlaja Reloaded"" Song",- 5.185,,,"When the body of a powerful businesswoman goes missing from the morgue, the inspector-in-charge hunts for the truth. When he questions her husband he realizes that there is much more to the case than meets the eye.",,https://moviehdtv.com/uploads/posts/covers/the-body-2019-hindi-movie-480p-hdrip-300mb.webp,,2026-06-28T07:14:58.322843+00:00,
275835-10-cloverfield-lane-2016-hindi-dual-audio-720p-bluray-890mb,https://moviedbhub.com/275835-10-cloverfield-lane-2016-hindi-dual-audio-720p-bluray-890mb.html,10 Cloverfield Lane (2016) Hindi Dual Audio 720p BluRay [890MB],https://moviehdtv.com/uploads/posts/covers/10-cloverfield-lane-2016-hindi-dual-audio-720p-bluray-890mb.webp,"February 20, 2020",0,movie,: 10 Cloverfield Lane,2016,Mkv,890MB,en,,Thriller|Science Fiction|Drama|Horror,"Mary Elizabeth Winstead as Michelle, John Goodman as Howard Stambler, John Gallagher Jr. as Emmett DeWitt, Douglas M. Griffin as Driver, Suzanne Cryer as Woman, Bradley Cooper as Ben (voice), Sumalee Montano as Voice on Radio (voice), Frank Mottek as Radio Broadcaster (voice), Jamie Clay as",- 6.978,,,"After getting in a car accident, a woman is held in a shelter with two men, who claim the outside world is affected by a widespread chemical attack.",,https://moviehdtv.com/uploads/posts/covers/10-cloverfield-lane-2016-hindi-dual-audio-720p-bluray-890mb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-10.Cloverfield.Lane.2016.2.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-10.Cloverfield.Lane.2016.webp,,2026-06-28T07:14:58.391677+00:00,
182595-a-perfect-world-1993-hindi-dual-audio-480p-bluray-400mb,https://moviedbhub.com/182595-a-perfect-world-1993-hindi-dual-audio-480p-bluray-400mb.html,A Perfect World 1993 Hindi Dual Audio 480p BluRay 400MB,https://moviehdtv.com/uploads/posts/covers/a-perfect-world-1993-hindi-dual-audio-480p-bluray-400mb.webp,"February 20, 2020",0,movie,: A Perfect World,1993,Mkv,400MB,en,,Crime|Drama|Thriller,"Kevin Costner as Robert 'Butch' Haynes, Clint Eastwood as Chief Red Garnett, Laura Dern as Sally Gerber, T.J. Lowther as Phillip 'Buzz' Perry, Bradley Whitford as Bobby Lee, Keith Szarabajka as Terry Pugh, Leo Burmester as Tom Adler, Paul Hewitt as Dick Suttle, Ray McKinnon as Bradley, Jennifer Griffin as Gladys Perry, Leslie Flowers as Naomi Perry, Belinda Flowers as Ruth Perry, Darryl Cox as Mr. Hughes, Jay Whiteaker as Billy Reeves, Taylor Suzanna McBride as Tinkerbell, Christopher Reagan Ammons as Dancing Skeleton, Mark Voges as Larry Billings, Vernon Grote as Prison Guard, James Jeter as Oldtimer, Ed Geldart as Fred Cummings, Bruce McGill as Paul Saunders, Nik Hagler as General Store Manager, Gary Moody as Local Sheriff, Mary Alice as Lottie, Wayne Dehart as Mack, Kevin Woods as Cleveland, Linda Hart as Eileen, Connie Cooper as Bob's Wife, John Hussey as Governor's Aide, Gabriel Folse as Officer Terrance, Brandon Smith as Officer Jones, Elizabeth Ruscio as Paula",- 7.476,,,"A kidnapped boy strikes up a friendship with his captor: an escaped convict on the run from the law, headed by an honorable U.S. Marshal.",,https://moviehdtv.com/uploads/posts/covers/a-perfect-world-1993-hindi-dual-audio-480p-bluray-400mb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-A.Perfect.World.-1993-.1.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-A.Perfect.World.-1993.webp,,2026-06-28T07:14:58.441484+00:00,
154525-a-perfect-world-1993-hindi-dual-audio-720p-bluray-940mb,https://moviedbhub.com/154525-a-perfect-world-1993-hindi-dual-audio-720p-bluray-940mb.html,A Perfect World 1993 Hindi Dual Audio 720p BluRay [940MB],https://moviehdtv.com/uploads/posts/covers/a-perfect-world-1993-hindi-dual-audio-720p-bluray-940mb.webp,"February 20, 2020",0,movie,: A Perfect World,1993,Mkv,940MB,en,,Crime|Drama|Thriller,"Kevin Costner as Robert 'Butch' Haynes, Clint Eastwood as Chief Red Garnett, Laura Dern as Sally Gerber, T.J. Lowther as Phillip 'Buzz' Perry, Bradley Whitford as Bobby Lee, Keith Szarabajka as Terry Pugh, Leo Burmester as Tom Adler, Paul Hewitt as Dick Suttle, Ray McKinnon as Bradley, Jennifer Griffin as Gladys Perry, Leslie Flowers as Naomi Perry, Belinda Flowers as Ruth Perry, Darryl Cox as Mr. Hughes, Jay Whiteaker as Billy Reeves, Taylor Suzanna McBride as Tinkerbell, Christopher Reagan Ammons as Dancing Skeleton, Mark Voges as Larry Billings, Vernon Grote as Prison Guard, James Jeter as Oldtimer, Ed Geldart as Fred Cummings, Bruce McGill as Paul Saunders, Nik Hagler as General Store Manager, Gary Moody as Local Sheriff, Mary Alice as Lottie, Wayne Dehart as Mack, Kevin Woods as Cleveland, Linda Hart as Eileen, Connie Cooper as Bob's Wife, John Hussey as Governor's Aide, Gabriel Folse as Officer Terrance, Brandon Smith as Officer Jones, Elizabeth Ruscio as Paula",- 7.476,,,"A kidnapped boy strikes up a friendship with his captor: an escaped convict on the run from the law, headed by an honorable U.S. Marshal.",,https://moviehdtv.com/uploads/posts/covers/a-perfect-world-1993-hindi-dual-audio-720p-bluray-940mb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-A.Perfect.World.-1993-.2.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-A.Perfect.World.-1993.webp,,2026-06-28T07:14:58.600140+00:00,
65415-the-body-2019-hindi-movie-720p-hdrip-x264-940mb,https://moviedbhub.com/65415-the-body-2019-hindi-movie-720p-hdrip-x264-940mb.html,The Body (2019) Hindi Movie 720p HDRip x264 [940MB],https://moviehdtv.com/uploads/posts/covers/the-body-2019-hindi-movie-720p-hdrip-x264-940mb.webp,"February 20, 2020",0,movie,: The Body,2019,Mkv and Mp4,940MB 940MB,hi,,Thriller|Mystery,"Emraan Hashmi as Ajay Puri, Sobhita Dhulipala as Maya Verma, Rishi Kapoor as Jairaj Rawal, Rukhsar Rehman as Tanya, Vedhika as Ritu, Anupam Bhattacharya as Pawan, Natašha Stanković as Special Appearance in ""Jhalak Dikhlaja Reloaded"" Song, Scarlett Mellish Wilson as Special Appearance in ""Jhalak Dikhlaja Reloaded"" Song",- 5.185,,,"When the body of a powerful businesswoman goes missing from the morgue, the inspector-in-charge hunts for the truth. When he questions her husband he realizes that there is much more to the case than meets the eye.",,https://moviehdtv.com/uploads/posts/covers/the-body-2019-hindi-movie-720p-hdrip-x264-940mb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-The.Body.-2019-.2.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-The.Body.-2019.webp,,2026-06-28T07:14:58.656440+00:00,
28105-rabb-da-radio-2-2019-punjabi-movie-480p-hdrip-350mb,https://moviedbhub.com/28105-rabb-da-radio-2-2019-punjabi-movie-480p-hdrip-350mb.html,Rabb Da Radio 2 2019 Punjabi Movie 480p HDRip - [350MB],https://moviehdtv.com/uploads/posts/covers/rabb-da-radio-2-2019-punjabi-movie-480p-hdrip-350mb.webp,"February 19, 2020",0,movie,: Rabb Da Radio 2,2019,,350MB 350MB,pa,,Drama,"Tarsem Jassar as Manjinder, Simi Chahal as Guddi, Parminder Gill as Mami, Tania as Raaji, Jagjeet Sandhu as",- 6,,,"When Manjinder Singh (Taresem Jassar) takes his newly wedded wife Guddi (Simmi Chahal) to his maternal home, he is heartbroken to realize that things are not what they used to be 16 years back. Once a close-knit family of his four maternal uncles now had walls not only between their houses but within their hearts as well. Manjinder and Guddi vow to reunite the estranged brothers and their families.",,https://moviehdtv.com/uploads/posts/covers/rabb-da-radio-2-2019-punjabi-movie-480p-hdrip-350mb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Rabb.2.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Rabb.webp,,2026-06-28T07:14:58.904892+00:00,
78890-kumari-21f-2018-hindi-kannada-dual-audio-720p-uncut-hdrip-1-4gb,https://moviedbhub.com/78890-kumari-21f-2018-hindi-kannada-dual-audio-720p-uncut-hdrip-1-4gb.html,Kumari 21F (2018) (Hindi - Kannada) Dual Audio 720p UnCut HDRip [1.4GB],https://moviehdtv.com/uploads/posts/covers/kumari-21f-2018-hindi-kannada-dual-audio-720p-uncut-hdrip-1-4gb.webp,"February 19, 2020",0,movie,: Kumari 21F,2018,Mkv,700MB,kn,,Drama|Romance,"Nidhi Kushalappa as , Pranam Devaraj as",- 7,,,"Siddhu, a chef, falls in love with Kumari, a struggling model from Mumbai. However, when his friends tell him that she has had many boyfriends, he starts doubting her.",,https://moviehdtv.com/uploads/posts/covers/kumari-21f-2018-hindi-kannada-dual-audio-720p-uncut-hdrip-1-4gb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Kumari.21F.2.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Kumari.21F.webp,,2026-06-28T07:14:59.004030+00:00,
220290-kumari-21f-2018-hindi-kannada-dual-audio-480p-uncut-hdrip-450mb,https://moviedbhub.com/220290-kumari-21f-2018-hindi-kannada-dual-audio-480p-uncut-hdrip-450mb.html,Kumari 21F (2018) (Hindi - Kannada) Dual Audio 480p UnCut HDRip 450MB,https://moviehdtv.com/uploads/posts/covers/kumari-21f-2018-hindi-kannada-dual-audio-480p-uncut-hdrip-450mb.webp,"February 19, 2020",0,movie,: Kumari 21F,2018,Mkv,300MB,kn,,Drama|Romance,"Nidhi Kushalappa as , Pranam Devaraj as",- 7,,,"Siddhu, a chef, falls in love with Kumari, a struggling model from Mumbai. However, when his friends tell him that she has had many boyfriends, he starts doubting her.",,https://moviehdtv.com/uploads/posts/covers/kumari-21f-2018-hindi-kannada-dual-audio-480p-uncut-hdrip-450mb.webp,,2026-06-28T07:14:59.037979+00:00,
338695-commando-3-2019-hindi-movie-720p,https://moviedbhub.com/338695-commando-3-2019-hindi-movie-720p.html,Commando 3 (2019) Hindi Movie 720p HDRip x264 [1.2GB],https://moviehdtv.com/uploads/posts/covers/commando-3-2019-hindi-movie-720p.webp,"February 20, 2020",0,movie,: Commando 3,2019,Mkv and Mp4,1.2GB 1.2GB,hi,,Action|Thriller,"Vidyut Jammwal as Karanveer Singh Dogra, Adah Sharma as Bhavana Reddy, Gulshan Devaiah as Buraq, Angira Dhar as Mallika Sood, Rajesh Tailang as Roy, Vicky Kadian as Vicky, Abhilash Chaudhary as Taimur, Sumeet Thakur as Armaan, Mark Bennington as Alvin, Atharva Vishwakarma as Abeer, Feryna Wazheir as Zahira, R. Bhakti Klein as British Intelligence Agent",- 6.8,,,A mysterious man is on an impending mission to attack the country from his base in London. Karan Singh Dogra sets out to hunt down the antagonist aided by the British Intelligence.,,https://moviehdtv.com/uploads/posts/covers/commando-3-2019-hindi-movie-720p.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Commando.3.2019.webp,,2026-06-28T07:14:59.088874+00:00,
192675-rabb-da-radio-2-2019-punjabi-movie-720p-hdrip-x264-1gb,https://moviedbhub.com/192675-rabb-da-radio-2-2019-punjabi-movie-720p-hdrip-x264-1gb.html,Rabb Da Radio 2 2019 Punjabi Movie 720p HDRip x264 [1GB],https://moviehdtv.com/uploads/posts/covers/rabb-da-radio-2-2019-punjabi-movie-720p-hdrip-x264-1gb.webp,"February 19, 2020",0,movie,: Rabb Da Radio 2,2019,Mkv and Mp4,1GB 1GB,pa,,Drama,"Tarsem Jassar as Manjinder, Simi Chahal as Guddi, Parminder Gill as Mami, Tania as Raaji, Jagjeet Sandhu as",- 6,,,"When Manjinder Singh (Taresem Jassar) takes his newly wedded wife Guddi (Simmi Chahal) to his maternal home, he is heartbroken to realize that things are not what they used to be 16 years back. Once a close-knit family of his four maternal uncles now had walls not only between their houses but within their hearts as well. Manjinder and Guddi vow to reunite the estranged brothers and their families.",,https://moviehdtv.com/uploads/posts/covers/rabb-da-radio-2-2019-punjabi-movie-720p-hdrip-x264-1gb.webp|https://moviehdtv.com/uploads/posts/covers/screenshot-Rabb.Da.Radio.2.(2019).webp,,2026-06-28T07:14:59.196655+00:00,
